"entrez","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"26118",5062.793144057579,1.6447821945547698,0.11921531843130186,5.353818483288323e-44,7.609681661162013e-42,"WSB1"
"574040",1468.911024574987,1.9234754459965535,0.13994463576803748,5.612961206425164e-44,7.910973559173348e-42,"SNORA6"
"5066",1616.2031390278057,1.923542550457824,0.1401851372143745,5.786854124201516e-44,8.088093114258986e-42,"PAM"
"84135",412.92336392254504,-2.9291316066092423,0.21472619574897422,5.965821837798425e-44,8.269319327566544e-42,"UTP15"
"4084",717.5040748488456,2.2290582927639955,0.16363213855157102,2.1423630888974666e-43,2.945222436638386e-41,"MXD1"
"144195",2212.424878047618,2.1445784881160397,0.15809809934007657,3.69794417294037e-43,5.042432493378527e-41,"SLC2A14"
"10602",1767.4921028931378,-1.9410250768755088,0.1440148191659094,9.326471702805891e-43,1.261480511285971e-40,"CDC42EP3"
"1974",11843.776328937427,1.3615696892895153,0.10020282937781379,9.981268001232638e-43,1.3392466153333903e-40,"EIF4A2"
"7803",8142.91734233097,1.6708088037169928,0.12347376697300148,1.4495918572818053e-42,1.9295678278040033e-40,"PTP4A1"
"55364",540.8413513798832,-1.9205096825087828,0.14224617819598856,1.5059792556387256e-42,1.988841265793127e-40,"IMPACT"
"10940",296.8393922917867,-2.3048787276577323,0.17117128183717653,1.7573326070384617e-42,2.302654881660084e-40,"POP1"
"163259",6879.69711857613,1.5215064932902929,0.11277472253525005,2.1732179239272897e-42,2.825520234116938e-40,"DENND2C"
"949",2891.3436030112643,1.4237951626608298,0.10541629840120911,2.384924465638117e-42,3.0769194721294228e-40,"SCARB1"
"3696",447.8294228057805,-2.1511786546440805,0.16048601209001062,5.0685960044337194e-42,6.4893505485772775e-40,"ITGB8"
"11211",2558.6064442945076,3.0594647071399494,0.2313363297660357,5.737932750662362e-42,7.2906521283416014e-40,"FZD10"
"8945",452.8803061091851,-1.78699809615208,0.13320968412052392,6.003431268641006e-42,7.57064279982308e-40,"BTRC"
"339318",155.99489001733625,-3.0072284525032007,0.22479589974484898,6.171132026017549e-42,7.724046741818383e-40,"ZNF181"
"5872",1925.1342228782576,1.4787473999273941,0.11006218092282032,6.290051293570873e-42,7.814573355242272e-40,"RAB13"
"63939",223.15115274822645,-2.8152913955423284,0.21098405058214476,7.740949907275513e-42,9.54641263564889e-40,"FAM217B"
"205",2334.8962670197175,1.8093004874533747,0.13494046898331072,7.941217751547705e-42,9.721905410872855e-40,"AK4"
"90624",567.2964483096303,-1.9097387907978598,0.14317712048324222,1.5654591143551316e-41,1.9026000192727728e-39,"LYRM7"
"117166",634.2370431099507,3.372988086138359,0.2566143069307505,2.3002049388461184e-41,2.7754703046278488e-39,"WFIKKN1"
"10370",1375.1407802895883,2.2972020116944116,0.17395496508655317,2.6919119007383633e-41,3.224910457084559e-39,"CITED2"
"58528",861.9039972205069,1.8569671096695157,0.14026306743090802,3.818460096993919e-41,4.542071826012908e-39,"RRAGD"
"51129",699.3766452471764,2.9021757007085647,0.22097160408230915,3.9870053008223006e-41,4.7091586553092696e-39,"ANGPTL4"
"57103",411.59832771721915,-1.9460775632219993,0.14674360372261905,4.1085717955789465e-41,4.818808822059447e-39,"TIGAR"
"80851",238.74407186439743,-3.006785537817199,0.22716519031247784,4.321258228189438e-41,5.033065486332865e-39,"SH3BP5L"
"162073",1284.8516133932094,-1.9453751691157322,0.1469189214648969,5.043291767085159e-41,5.833523415003605e-39,"ITPRIPL2"
"9889",684.7975317051511,-1.8928995591933473,0.143063622150571,6.466021670790516e-41,7.427953113869763e-39,"ZBED4"
"9518",371.92806987958267,2.8447209655764407,0.21592733807973358,7.545084434359064e-41,8.608582049868722e-39,"GDF15"
"5054",307.80761319134643,2.988564532021278,0.22719204083372835,1.0569072915718929e-40,1.197733046908364e-38,"SERPINE1"
"10652",11122.174067799904,2.1332030822315784,0.16234312635099019,1.4760917953415456e-40,1.6615444021119733e-38,"YKT6"
"54206",10366.031541385082,2.1972387745512387,0.16874393617994968,4.007404599309858e-40,4.480812662641662e-38,"ERRFI1"
"6038",275.7943831861199,2.7953786745852343,0.21417217253526158,4.614121503122244e-40,5.125036149030879e-38,"RNASE4"
"26108",156.92272486969804,-2.6998971991048815,0.2068200630027306,4.803824679104462e-40,5.300641284075003e-38,"PYGO1"
"8824",241.97815781181674,-2.2977843579396757,0.17658937250802612,7.867867121719323e-40,8.624827932384083e-38,"CES2"
"29968",2188.760095482129,-1.8214987660441044,0.14005537587478853,9.199809298040805e-40,1.0019428671866259e-37,"PSAT1"
"9168",9856.24755130588,1.7230009522279564,0.13224504741307666,9.619189314966624e-40,1.0408583431652916e-37,"TMSB10"
"26149",138.53456679216782,-2.8679241466076357,0.220792086646666,1.134090440999845e-39,1.219292620285218e-37,"ZNF658"
"4092",507.51624838376375,3.1526228021287337,0.2456355235957214,1.1778606132860108e-39,1.2582852360530557e-37,"SMAD7"
"8507",1933.2456863021382,-1.7016121932318913,0.1308964085200347,1.3710483741507226e-39,1.4553938817250582e-37,"ENC1"
"9462",323.35178494502014,-1.8357818582869285,0.14118146812752488,1.3971184243314406e-39,1.4737402649614417e-37,"RASAL2"
"387254",244.20679041689596,2.477591749023723,0.1915119763513785,2.3365159640973672e-39,2.449252859365065e-37,"SLC7A5P2"
"79183",378.0568870506535,-2.267912454347777,0.17598396026988944,3.4705787598671906e-39,3.6154376994094733e-37,"TTPAL"
"677805",465.4111929278928,2.8832986396860494,0.2259642049374694,3.9808977925352024e-39,4.121457887432124e-37,"SNORA18"
"677847",1211.1513637316293,2.1518825767504373,0.16726122883196823,4.7530243307120366e-39,4.890657918693391e-37,"SNORA81"
"1655",5958.700812952939,-2.2284650657293454,0.17454861515542244,1.3709604297008675e-38,1.4020578248135945e-36,"DDX5"
"4000",5274.410298811801,2.0249975062875825,0.1581519828491683,1.4190280613218425e-38,1.4424205239084815e-36,"LMNA"
"53354",289.914138387828,-2.0127689126613553,0.15757607893734,1.7444902171661747e-38,1.762565657970547e-36,"PANK1"
"953",794.4525666798504,-1.9654488268936574,0.15365502255879357,1.8442595239183544e-38,1.852210822464589e-36,"ENTPD1"
"595",988.3557126292685,-2.0787824600257756,0.16314575903505385,2.3536356424426075e-38,2.3497129163718697e-36,"CCND1"
"5223",13729.599051559726,1.7110072435033552,0.13430613681641837,2.4424147109334373e-38,2.4239159486257758e-36,"PGAM1"
"55959",1199.1169009606838,1.7707267444020047,0.13863256208878327,2.5098166553864744e-38,2.4761555849495264e-36,"SULF2"
"23076",1413.9923767414334,-2.3931073033195815,0.18963701589824924,3.7470034539544786e-38,3.675131107001434e-36,"RRP1B"
"4502",2113.0190170159485,2.4660597985984722,0.1951364169383608,3.903477485789876e-38,3.806344441376035e-36,"MT2A"
"84946",254.28313065751104,-2.2516695036970895,0.17703081720099664,4.416457540933304e-38,4.281666235637767e-36,"LTV1"
"5869",2028.7518077382188,1.310355964868715,0.10280481456288322,6.189952840568288e-38,5.96654534724203e-36,"RAB5B"
"6621",198.50109193850795,-2.607402439531923,0.20612628790927046,6.96009449562828e-38,6.670554564610144e-36,"SNAPC4"
"26810",562.7151687863234,2.6359741208187364,0.2081352225442681,7.414742310812221e-38,7.065912388462645e-36,"SNORD41"
"57336",179.86571304170795,-2.6652855819815575,0.2106431126825449,7.594709138279435e-38,7.196523258035179e-36,"ZNF287"
"8841",1018.222469004706,1.4581714348526036,0.11466383630952151,7.909105991165819e-38,7.45233290358613e-36,"HDAC3"
"221687",440.5020953023658,2.2063553214673295,0.1750732532818967,1.3318534599178373e-37,1.2479243703766463e-35,"RNF182"
"79691",646.143657429426,-1.8584393914578632,0.1470162667885759,1.364706094144466e-37,1.2716028117217212e-35,"QTRT2"
"3476",2960.901873162905,1.574254638073926,0.12461842706622801,1.6120853841428282e-37,1.4938064123117963e-35,"IGBP1"
"100874353",288.52777095045707,4.156626126189756,0.33038680683902827,1.673156692361735e-37,1.5418782441918143e-35,"RPS6KA2-IT1"
"11166",330.83308826092394,-2.425458111887663,0.19295095939541496,2.0613197663291345e-37,1.8840662996644518e-35,"SOX21"
"1944",290.85386782514007,1.9074731874174216,0.15123360568875835,2.066946095505957e-37,1.8840662996644518e-35,"EFNA3"
"1027",4264.02047144268,1.830801342158511,0.14564034595089453,2.4891933619423194e-37,2.256689246837653e-35,"CDKN1B"
"3423",4947.238242960905,1.4139831284347886,0.11214563728809021,2.536405041846849e-37,2.2871282452610405e-35,"IDS"
"50628",668.1472529833467,-1.804014768065022,0.14351310968636374,3.633537956097685e-37,3.258914363618736e-35,"GEMIN4"
"6319",16569.46164932838,1.4899160335832968,0.11847861520673547,4.15440453909194e-37,3.706259198385639e-35,"SCD"
"85406",397.21811305573846,-2.0110615043522526,0.16061506852814492,4.7484414471191555e-37,4.213802113813888e-35,"DNAJC14"
"57678",518.3939167195069,-2.4043978735579667,0.1927871215801586,5.292557738317283e-37,4.6719357045819716e-35,"GPAM"
"55798",846.9350689778418,-1.9271543699645122,0.15396005195739448,5.471293091487306e-37,4.804425535624351e-35,"METTL2B"
"55388",908.1149505333441,-1.6526850868607212,0.13193852691570385,6.973308839672029e-37,6.091475825988504e-35,"MCM10"
"50650",1658.5926559464858,1.9686304362967597,0.1580418569796986,8.237702605744562e-37,7.158691611582787e-35,"ARHGEF3"
"23082",964.4662590084375,-2.0039027558113163,0.16108921260796086,1.1621518738654464e-36,1.0047222282717148e-34,"PPRC1"
"5295",621.6362979966918,-1.9623153897872716,0.1582902882345975,2.168694076551396e-36,1.8652993359958982e-34,"PIK3R1"
"1051",1976.6449980578302,1.807223134704046,0.145932657700906,2.3169406809103972e-36,1.9826392398076113e-34,"CEBPB"
"56652",583.3490782688401,-2.7634633456676885,0.2258226733815989,2.330306265934693e-36,1.9839541468150593e-34,"TWNK"
"283131",13978.921434569551,1.6874213060396066,0.13582892186282772,2.6977704296403064e-36,2.2852023053498596e-34,"NEAT1"
"280655",536.0228824768993,1.7940692936101037,0.14495239415618738,3.02884140507907e-36,2.552750153064631e-34,"IGBP1P1"
"3021",8270.007987436848,1.7885160495524992,0.14508578966609106,4.071026223710607e-36,3.413962591203715e-34,"H3-3B"
"5376",2385.197527972712,1.5726534494586,0.12703470613378046,4.5647507618469986e-36,3.7918088995465345e-34,"PMP22"
"7587",518.5956900891471,-2.147854343256456,0.17433533745361435,4.566810146126878e-36,3.7918088995465345e-34,"ZNF37A"
"8266",484.07117958170073,-2.093859550639094,0.17030445005188066,5.9787885295875774e-36,4.939716316169598e-34,"UBL4A"
"4884",830.1630563287785,2.709028208054106,0.2213307151874799,7.390625062538386e-36,6.076253115141854e-34,"NPTX1"
"665",6896.4630375718025,1.9611364821564867,0.1603723554677783,7.590742660380877e-36,6.210338336580881e-34,"BNIP3L"
"694",2753.4864692900255,1.7780116407855393,0.14496972962554155,9.334937845091595e-36,7.600270754265836e-34,"BTG1"
"1831",903.5241965108098,2.7292920485664527,0.22524723729532825,1.3116214990168168e-35,1.0627302309908237e-33,"TSC22D3"
"7743",271.6456408123761,-1.9961339151628352,0.16283398902194304,1.5812729864607618e-35,1.2750533908134566e-33,"ZNF189"
"4853",754.1482631989984,-1.3952023032666683,0.11346651614240083,1.5897808045498637e-35,1.275780079134465e-33,"NOTCH2"
"79886",340.87326833463146,-2.3471075080674244,0.19218104564515281,1.8496056704612944e-35,1.477218395475087e-33,"CAAP1"
"23657",455.28765658906883,-2.1712206844499926,0.17793346795216317,1.89143178848037e-35,1.4972632129865828e-33,"SLC7A11"
"4783",2725.906169088412,3.4346789160699704,0.28939099109644434,1.8925578413615286e-35,1.4972632129865828e-33,"NFIL3"
"23007",1648.37793135138,-1.5200270042347859,0.12448452241049687,1.93817960633035e-35,1.5261571998766495e-33,"PLCH1"
"284098",113.65912880322304,-3.5067639345571506,0.28744934940341904,2.1958154605002763e-35,1.7209447151173193e-33,"PIGW"
"55076",320.49047718505665,2.476275248088442,0.20271728688254395,2.3338743580137874e-35,1.8206391038421975e-33,"TMEM45A"
"4601",4123.816270552855,1.5492852268512565,0.1268870267454631,3.0413510850269954e-35,2.3615527962070728e-33,"MXI1"
"55157",1543.1615383957933,-1.543958108012181,0.1267548965789421,3.15881673368054e-35,2.4414596431930886e-33,"DARS2"
"3304",16934.840680982416,3.0013415714827087,0.24973175185396018,3.218388325802931e-35,2.4760921559801263e-33,"HSPA1B"
"9468",2354.5185317484056,1.5403288993517923,0.1259292775809204,3.369914578485743e-35,2.580831384034835e-33,"PCYT1B"
"2967",847.3173003575191,-1.6281325712320633,0.13349064761857832,3.668630360264606e-35,2.7841750408306774e-33,"GTF2H3"
"5914",885.6175765761934,1.937464803528473,0.15902571990193246,3.6601885166470327e-35,2.7841750408306774e-33,"RARA"
"283337",443.680848752532,-1.585759017497896,0.13004628836671414,3.8057778043091253e-35,2.8752479880122817e-33,"ZNF740"
"57120",564.7421253152997,-1.6818560180331845,0.13807778927053885,5.020531976929143e-35,3.775980372962134e-33,"GOPC"
"26524",686.8875355940934,1.7678565605772507,0.14511952743640527,5.332685650275932e-35,3.9928483806441045e-33,"LATS2"
"9836",171.76741236995593,-3.07332003990217,0.2544080881998079,5.558242811461714e-35,4.1432377081704826e-33,"LCMT2"
"54780",363.29891497739015,-1.845539304764154,0.1517678109817689,5.789281809265745e-35,4.2963643586285436e-33,"NSMCE4A"
"23210",1330.6757270999578,1.9772086874052066,0.16310460635728802,5.973677492269545e-35,4.413679246711225e-33,"JMJD6"
