"entrez","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"1756",1374.4049239115534,-6.480176638420819,0.34425757314645755,-18.823628422152257,4.835681156930181e-79,2.1442040990848892e-76,"DMD"
"10409",1872.6679028582753,-6.4165705537348545,0.3432573709718709,-18.693176305486173,5.62615117313963e-78,2.4416299037984903e-75,"BASP1"
"10131",7598.021150575752,3.0033715127175986,0.16287924666028578,18.439252233169245,6.361490998090049e-76,2.7032360810008903e-73,"TRAP1"
"131870",364.7263697853879,-5.214482301304059,0.2874829795323152,-18.13840356666372,1.5857068769000923e-73,6.600747585332895e-71,"NUDT16"
"6546",411.8415839586749,-6.167112163793317,0.3407497210700016,-18.098656528397807,3.265355870379125e-73,1.3320692737624602e-70,"SLC8A1"
"590",3665.7754737619566,4.932134850221818,0.2731382033070383,18.05728671604953,6.913843196685346e-73,2.7651305820155097e-70,"BCHE"
"151887",1084.6353047989771,-7.435330730421713,0.41280916159912917,-18.011544854331543,1.581524612037346e-72,6.20353029071649e-70,"CCDC80"
"1770",4013.9202972584926,5.945914365158805,0.330871307244815,17.97047442605642,3.3186455610947185e-72,1.2771776133896032e-69,"DNAH9"
"2239",1917.5936382279638,-8.940003107003339,0.4991589257783852,-17.9101337175577,9.829914447865449e-72,3.712977129502066e-69,"GPC4"
"57057",206.60195557719095,5.21319687278876,0.2920819177128093,17.848406753870528,2.974004520276648e-71,1.1029230945469599e-68,"TBX20"
"26136",1606.6749861888993,-8.198731319021915,0.45968869478917407,-17.83539906888961,3.753601439507936e-71,1.3671822957436316e-68,"TES"
"84152",1312.702231288057,7.013170743542979,0.39643564361638944,17.690565559562213,4.9575346255638524e-70,1.7740146273267704e-67,"PPP1R1B"
"80816",508.5003643875938,-5.965711060131174,0.339454301130822,-17.574415879420698,3.868540086079114e-69,1.360458829926822e-66,"ASXL3"
"10398",1004.3547073429947,-8.362136327076918,0.480088553544176,-17.417903979057197,6.034767860247522e-68,2.086290848228283e-65,"MYL9"
"220441",344.2246371261632,-7.121976623084354,0.41132473338523345,-17.31472981084787,3.642280157766274e-67,1.2381931396326448e-64,"RNF152"
"4257",675.1356447536989,-7.072393339370859,0.41430037417150545,-17.070690205177424,2.452828934553197e-65,8.201697012800255e-63,"MGST1"
"81606",454.9218709654894,-6.028211720480458,0.35605275010282245,-16.93067029741971,2.6731853120364235e-64,8.794348517678537e-62,"LBH"
"100126299",4336.588330837033,-8.605388125165904,0.5100999429626212,-16.870004092112758,7.479119190680749e-64,2.421453875116115e-61,"VTRNA2-1"
"27303",741.5285268516686,-7.333896631834406,0.4349746469216002,-16.860515167350126,8.782024418323672e-64,2.7988586259460616e-61,"RBMS3"
"55711",501.97291739617657,-4.484936911714373,0.26647230163190244,-16.830780851323684,1.4517483067431337e-63,4.5555861865599535e-61,"FAR2"
"4232",6759.800335269645,-10.9221043054392,0.6502471101815027,-16.796851742086982,2.5734573568418377e-63,7.953152985985298e-61,"MEST"
"54149",367.7870837898524,-6.273829010524825,0.3735585785215459,-16.794766259565275,2.665524737127345e-63,8.114732546744247e-61,"C21orf91"
"93986",251.33098237990083,-4.817910335753732,0.2870212055790619,-16.785903766356405,3.0948186839557323e-63,9.283090690683098e-61,"FOXP2"
"6383",4278.025573987523,-5.084802614076386,0.3034147578321056,-16.75858699295721,4.901347944275795e-63,1.4488810727448317e-60,"SDC2"
"284371",361.91374770319396,-3.31819204583428,0.1987096632596819,-16.69869492707021,1.339629529052378e-62,3.9034890720116224e-60,"ZNF841"
"147947",323.17760950807644,-5.433289545070777,0.32550846320994836,-16.69169978405871,1.5062067971254615e-62,4.327056343798315e-60,"ZNF542P"
"133418",252.37263885637367,-6.563280293538408,0.39468838705575876,-16.629018002019894,4.2957713067941075e-62,1.2169562131205474e-59,"EMB"
"100628315",1160.993856361693,-6.136529318488624,0.36968448269695797,-16.5993694777796,7.0426834974097e-62,1.9678029492693924e-59,"DNM3OS"
"1295",1215.60458439796,-8.761603035512554,0.5283618180027039,-16.582581740355273,9.314001969348109e-62,2.5330359755839115e-59,"COL8A1"
"54796",1087.0707693299555,-5.729567171897705,0.3455016907638026,-16.583326001187775,9.199344693064288e-62,2.5330359755839115e-59,"BNC2"
"253827",881.9245862112981,-6.006777694445217,0.36264975642911257,-16.563578460914716,1.2776405665529891e-61,3.428951925787016e-59,"MSRB3"
"339290",315.0644584594296,-5.534131882726792,0.33684644241789186,-16.429242485099916,1.1812532911725605e-60,3.1290939454606128e-58,"LINC00667"
"23194",454.95506687389735,-6.317284367332789,0.38468152165957076,-16.42211546860667,1.3285296540462105e-60,3.4741050453308404e-58,"FBXL7"
"4825",232.113871383992,4.741700392038938,0.2889816169350254,16.408311512441504,1.667795160037436e-60,4.306078212567542e-58,"NKX6-1"
"862",914.7242972181991,-5.738960800012652,0.3534621580647764,-16.236422114983284,2.7871305437030885e-59,7.106137712488988e-57,"RUNX1T1"
"23075",743.7936713913543,-5.258334665479602,0.3242935440587728,-16.214737424827106,3.9676966740301922e-59,9.991248032122695e-57,"SWAP70"
"8436",416.1129675099654,-6.016155590623606,0.37117284823434626,-16.208501293244392,4.39147575003539e-59,1.0923528155301447e-56,"CAVIN2"
"387914",1973.8488885290922,-9.577711630395934,0.5914614411508351,-16.193298436767268,5.62317620696134e-59,1.3818786155830174e-56,"SHISA2"
"54947",226.43544557664774,-5.155119138859981,0.31936893962806373,-16.14157953138342,1.3016709114656438e-58,3.160735902519612e-56,"LPCAT2"
"64860",150.71208266160096,-6.79775285097552,0.42134993487268513,-16.133271393597166,1.4891889850818031e-58,3.5735279680839456e-56,"ARMCX5"
"22949",189.32754584131433,-5.24678170023964,0.3253445830697647,-16.126845115212983,1.652490113169659e-58,3.91928381840948e-56,"PTGR1"
"4744",1268.64391094629,3.8253304973642743,0.2378985264244245,16.07967293811508,3.5424418764400914e-58,8.305193902729717e-56,"NEFH"
"8612",230.6762977506275,3.9727902721171855,0.24739695070606196,16.0583639401334,4.995547325639842e-58,1.1578883954667711e-55,"PLPP2"
"83604",709.7412044115459,-6.47863876114469,0.4046704938808578,-16.00966430493476,1.0939845895446297e-57,2.507191423926046e-55,"TMEM47"
"26289",202.36184823561598,-4.721513205410776,0.29549207287853535,-15.97847671315229,1.8050316958514012e-57,4.090803500031225e-55,"AK5"
"1117",600.2088355761077,8.041156801347249,0.5064709014122387,15.876838686932187,9.168427132232218e-57,2.0550374529246213e-54,"CHI3L2"
"1289",1022.2990229559728,-5.297672599710357,0.33402945864393313,-15.859896373264315,1.2009187362418275e-56,2.6625151590352776e-54,"COL5A1"
"9749",1729.0924497099138,-4.042821046312864,0.2557079501420715,-15.81030642209861,2.6417879395902685e-56,5.794037484282011e-54,"PHACTR2"
"79611",145.04621604697581,-5.376006126843602,0.34220981748181994,-15.709678250622382,1.2983636065938844e-55,2.817310902520794e-53,"ACSS3"
"84466",203.42429806286003,-4.696462030380241,0.2993136960465175,-15.690768890342879,1.749238783699281e-55,3.7557077338014983e-53,"MEGF10"
"11010",581.2823854089206,-3.6437386936279283,0.23389386951049032,-15.578598538105352,1.0176138761944598e-54,2.162111482576916e-52,"GLIPR1"
"80114",851.1007784075675,-7.595278108073835,0.48844613514560864,-15.549878608026324,1.5940767294327746e-54,3.3519982526020935e-52,"BICC1"
"1824",233.26476844211135,-5.038657448019492,0.3247320038530906,-15.516356220617514,2.688927701877862e-54,5.596536564816607e-52,"DSC2"
"2151",579.0454226326718,-7.106207011041083,0.4580055460243243,-15.51554795073088,2.7230027835525274e-54,5.6102108864768586e-52,"F2RL2"
"7138",229.99604867297336,3.654520325023363,0.23586106249553346,15.494377437109058,3.7861040395791317e-54,7.722516409529555e-52,"TNNT1"
"220832",229.00370327301144,-6.127137596969533,0.3956159887334213,-15.487588397490663,4.2078048904097024e-54,8.497682806899673e-52,"FABP5P3"
"100505881",599.0699414060251,-5.961479874255097,0.38529574814618434,-15.472477708197454,5.321861969333543e-54,1.0642158685146694e-51,"MAGI2-AS3"
"26094",1793.5118878716391,4.09177434372741,0.2651118526360688,15.43414337398327,9.647279033409767e-54,1.910442237324845e-51,"DCAF4"
"341",298.98353591367044,4.791944989161363,0.3111745431923221,15.399540527965653,1.6483642100345386e-53,3.232854306930239e-51,"APOC1"
"4212",1176.8255745182837,-4.235856628535691,0.27523517239064516,-15.38995395008484,1.9116828389209462e-53,3.7135804633781466e-51,"MEIS2"
"5324",334.7925408325064,-5.431414878361329,0.35297212553947244,-15.387659493111844,1.980681034138227e-53,3.8113161371054165e-51,"PLAG1"
"85460",1019.7633043472149,-7.303932829462805,0.47561010542489535,-15.356975695328629,3.180700078035887e-53,6.063246681467102e-51,"ZNF518B"
