"entrez","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"3838",3812.0738446686623,-0.015612824870251691,0.1905381124458131,0.9440577101056967,0.9670013386968337,"KPNA2"
"54535",85.13382913543201,0.0172776540492088,0.2840837997331026,0.9440202632214935,0.9670013386968337,"CCHCR1"
"728431",2.54984390120781,0.01462961164233024,0.6806691662015115,0.9439553967815766,0.9670013386968337,"ZC3H12A-DT"
"81539",471.8968230844572,0.014373459125125469,0.21040869944686938,0.9442016000258636,0.9670892234053511,"SLC38A1"
"100130148",3.9859536190708473,-0.010509747660751651,0.6746240501005218,0.9445350690255578,0.9671512845931035,"MAPT-IT1"
"11034",3685.0054872142673,0.013064273726337514,0.15691113594629214,0.9444607198092793,0.9671512845931035,"DSTN"
"54345",11.716973404378093,-0.020794544907701953,0.5714337649247624,0.9446688514397199,0.9671512845931035,"SOX18"
"54769",2.40732886477377,-0.020895263113786748,0.699737251051048,0.9444574108635745,0.9671512845931035,"DIRAS2"
"5833",106.32970364134805,0.017362324847152562,0.26565060982863403,0.9446625362640042,0.9671512845931035,"PCYT2"
"6462",6.472004936438268,-0.017609890105695778,0.6465449590135652,0.9444682105047457,0.9671512845931035,"SHBG"
"80705",28.910246817347975,-0.02280676915975747,0.4249856490847345,0.9446625869433277,0.9671512845931035,"TSGA10"
"8879",207.29293155119592,-0.014366394235171505,0.21222084613942455,0.9447986894954024,0.9671862257288766,"SGPL1"
"8935",217.5490669270267,-0.017822890401949225,0.3372575141217116,0.9448191728152763,0.9671862257288766,"SKAP2"
"7693",44.26455238044731,0.02453271950235745,0.4505203200094052,0.944946399321283,0.9672569881886817,"ZNF134"
"10534",462.03077256045225,0.016523815336431883,0.2623161690648419,0.9451979841028633,0.9672766190892838,"ZNRD2"
"6139",7046.685330569487,-0.011592529838206649,0.16786407257177938,0.9451486195805525,0.9672766190892838,"RPL17"
"64132",45.84505603059514,-0.021901849916909123,0.40523215567281573,0.9451804922935478,0.9672766190892838,"XYLT2"
"647121",6.35225553842908,-0.02219115280385836,0.6208980068796633,0.9450552859490466,0.9672766190892838,"EMBP1"
"3109",2.772586012953677,0.014834303952945207,0.6803544830960144,0.9453628573643198,0.9673858780134732,"HLA-DMB"
"100996485",16.700005262662653,0.024820858454782904,0.46228139350533304,0.9456511253947604,0.9675619160206484,"PITX1-AS1"
"114876",774.3125630266005,-0.007849021776648245,0.1771787356495736,0.9455999759190508,0.9675619160206484,"OSBPL1A"
"5662",33.92129613125717,-0.020309649182700867,0.36183024327297814,0.9457287590585687,0.9675818818096761,"PSD"
"5583",5.056565466569244,0.017577191969716195,0.653278492879874,0.9463796805677771,0.9681883440110831,"PRKCH"
"441242",39.44469589531618,0.023840755649630146,0.42794356484079327,0.9468211528112108,0.9685804689689713,"LINC03006"
"128209",3.9226845179128658,0.012605667290665463,0.6616435662886931,0.9470051933055773,0.9687092140185101,"KLF17"
"284695",105.65391252026656,0.014741984246284725,0.23091846149576745,0.9472696483958649,0.9689201957787147,"ZNF326"
"148545",1.9545680348291343,-0.10236946246089963,0.7174257056728239,0.9475327151599308,0.9690138149812956,"NBPF4"
"389517",88.17243973074211,0.021177519323761117,0.3483874322842807,0.9475357937338125,0.9690138149812956,NA
"8554",461.3916672537242,0.010998828016012673,0.17919965710705402,0.9474904969786357,0.9690138149812956,"PIAS1"
"10840",4.648197407466896,-0.017725501411194708,0.6352107816851658,0.9477867712297269,0.9692109439454849,"ALDH1L1"
"11187",2.536497796806629,0.018244713926679805,0.6565315118151092,0.9480328024455962,0.9693231142750524,"PKP3"
"2804",379.9591281416383,-0.011054711374613118,0.16982250760377968,0.9480473286696149,0.9693231142750524,"GOLGB1"
"9321",429.51732382769137,-0.011869379270065731,0.2023832312400059,0.9480711358566001,0.9693231142750524,"TRIP11"
"100131998",72.39809391676124,-0.01918128206222922,0.36262270938596486,0.9483396266999141,0.969538080649728,"RRN3P3"
"4661",5.4956026489614,-0.020674444523374788,0.5935350883202144,0.9485522696045874,0.9695768517453903,"MYT1"
"55777",92.50827012356002,-0.01862907071323864,0.3369740348046526,0.9484742694528019,0.9695768517453903,"MBD5"
"5777",7.464558657525296,-0.02122331451638539,0.5838637082086012,0.9485049062147112,0.9695768517453903,"PTPN6"
"26051",2.071563377237117,-0.015691200425931827,0.6677662404229772,0.9486778746990447,0.9696457059178349,"PPP1R16B"
"4185",5.913917169439468,0.01910270516102427,0.6588552798524739,0.9488668950049696,0.9697793644817199,"ADAM11"
"283638",40.09988909959403,0.021722282652009983,0.3809203489846253,0.9490912265316004,0.9699490938795631,"CEP170B"
"8366",10087.439697992519,0.012285112565208587,0.27664501969470584,0.9493569745038308,0.9701611264833205,"H4C2"
"728875",105.43074606146932,0.016427183870363012,0.24693521941381535,0.9495362059335217,0.9702847260238934,NA
