"entrez","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"51602",1043.4179355788654,-1.6042896410680731,0.24563438005000565,5.263743163801382e-12,5.226811435547237e-11,"NOP58"
"2729",173.1347714179186,-1.9646798843214262,0.2986527608673285,5.484151954576901e-12,5.4416548361097e-11,"GCLC"
"4267",835.9770248288747,1.2891365761815863,0.1942649323723589,5.5898239949570784e-12,5.53899522045834e-11,"CD99"
"6188",62291.400621846275,0.9950535969702081,0.14598738875234996,5.590492014995885e-12,5.53899522045834e-11,"RPS3"
"8774",489.16479629702224,-1.1567577520666275,0.17295470586767353,5.780024717774936e-12,5.7225649727896917e-11,"NAPG"
"6227",36157.01392163868,1.3449644619843515,0.20270732147524753,5.797400673204841e-12,5.735544668965349e-11,"RPS21"
"5050",1508.152072076282,1.1153067585521617,0.16625745838905587,5.948955802350346e-12,5.881155203132382e-11,"PAFAH1B3"
"10724",1989.7242214849255,0.8650643056547002,0.12780187065339899,6.132293022010567e-12,6.05794854378634e-11,"OGA"
"60",48737.68772241325,1.0428944261169983,0.15502825502089923,6.266673347655006e-12,6.18615441697662e-11,"ACTB"
"9468",1025.030407211822,1.6160520918479722,0.24932436908362296,6.328048439399291e-12,6.24215783328859e-11,"PCYT1B"
"55632",483.58292803715784,-1.2868531976905675,0.19485576303834481,6.34574498814478e-12,6.255025026804e-11,"G2E3"
"374946",55.43749328550895,2.7660017659719984,0.4287379699228927,6.446442995186642e-12,6.349628283537319e-11,"DRAXIN"
"54858",214.33850844489288,1.1798746248940062,0.17624728555887614,6.45752183341617e-12,6.355884410708668e-11,"PGPEP1"
"10682",719.325713540165,1.0504791277625227,0.15642834297754302,6.534466417706308e-12,6.426913020194682e-11,"EBP"
"6925",2009.46641742055,-1.0993719268941187,0.16465273100842875,6.68419432235736e-12,6.569370808778853e-11,"TCF4"
"79022",3401.53171440198,1.1417608757923472,0.17170038074044533,6.755052834177249e-12,6.634162553361075e-11,"TMEM106C"
"10577",1287.4121256243552,1.100120059029274,0.1645930413156721,6.798172549669105e-12,6.671637221189863e-11,"NPC2"
"22931",1199.2724524913929,-2.0979445373079417,0.33459826018896743,6.815455413934476e-12,6.683719769536764e-11,"RAB18"
"8892",1263.745597264009,0.7768870551715016,0.11464891688020291,6.9698118522407176e-12,6.830110812928313e-11,"EIF2B2"
"53615",284.4606220821582,-1.7796127455809991,0.27340397482968853,7.172322515884214e-12,7.01408111201952e-11,"MBD3"
"80789",68.37666487848179,-2.1637163040005376,0.330014448959943,7.1672297464860065e-12,7.01408111201952e-11,"INTS5"
"8877",295.15703578324224,-1.6471816048275487,0.25229920289271834,7.1731956333409e-12,7.01408111201952e-11,"SPHK1"
"55190",987.1818957706363,-1.2745941639469731,0.19258846418087933,7.26869133736709e-12,7.102293243524747e-11,"NUDT11"
"10425",846.775877631984,-1.1133898267391196,0.16704874958123106,7.541576711992685e-12,7.363580166502662e-11,"ARIH2"
"55526",1404.6986979431617,1.368968124529444,0.20908787083909022,7.583657615992315e-12,7.399294386575956e-11,"DHTKD1"
"221786",135.26835125670775,-1.5201831139604394,0.22983326740848642,7.61351257522554e-12,7.423036734873632e-11,"FAM200A"
